base,clouds,cod,coord,dt,id,main,message,name,rain,snow,sys,visibility,weather,wind
stations,{'all': 76},200,"{'lon': -52.96, 'lat': 5.38}",1552291603.0,3380290.0,"{'temp': 79.44, 'pressure': 1011.29, 'humidity': 95, 'temp_min': 79.44, 'temp_max': 79.44, 'sea_level': 1011.29, 'grnd_level': 1009.91}",,Sinnamary,,,"{'message': 0.0036, 'country': 'GF', 'sunrise': 1552297191, 'sunset': 1552340625}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 12.12, 'deg': 57.0009}"
stations,{'all': 1},200,"{'lon': -68.59, 'lat': 70.47}",1552287600.0,5924351.0,"{'temp': -25.61, 'pressure': 1016, 'humidity': 74, 'temp_min': -25.61, 'temp_max': -25.61}",,Clyde River,,,"{'type': 1, 'id': 776, 'message': 0.0044, 'country': 'CA', 'sunrise': 1552302904, 'sunset': 1552342532}",14484.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.36, 'deg': 250}"
stations,{'all': 68},200,"{'lon': -55.87, 'lat': -1.77}",1552291436.0,3393471.0,"{'temp': 75.43, 'pressure': 1009.45, 'humidity': 97, 'temp_min': 75.43, 'temp_max': 75.43, 'sea_level': 1009.45, 'grnd_level': 1004.15}",,Oriximina,,,"{'message': 0.0032, 'country': 'BR', 'sunrise': 1552297781, 'sunset': 1552341426}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.17, 'deg': 64.0009}"
stations,{'all': 40},200,"{'lon': -61.45, 'lat': 10.24}",1552291507.0,3573739.0,"{'temp': 73.85, 'pressure': 1012, 'humidity': 94, 'temp_min': 73, 'temp_max': 75}",,Esperance,,,"{'type': 1, 'id': 8810, 'message': 0.0036, 'country': 'TT', 'sunrise': 1552299300, 'sunset': 1552342594}",10000.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}]","{'speed': 5.86, 'deg': 68.0009}"
stations,{'all': 0},200,"{'lon': -101.8, 'lat': 49.17}",1552291264.0,5917349.0,"{'temp': -5.01, 'pressure': 1026, 'humidity': 86, 'temp_min': -5.01, 'temp_max': -5.01}",,Carnduff,,,"{'type': 3, 'id': 2005015, 'message': 0.0037, 'country': 'CA', 'sunrise': 1552309715, 'sunset': 1552351589}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.97, 'deg': 208.501}"
stations,{'all': 20},200,"{'lon': 32.53, 'lat': 34.92}",1552291268.0,146639.0,"{'temp': 64.11, 'pressure': 1021, 'humidity': 72, 'temp_min': 62.6, 'temp_max': 66.2}",,Lasa,,,"{'type': 1, 'id': 6374, 'message': 0.0041, 'country': 'CY', 'sunrise': 1552277175, 'sunset': 1552319642}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 4.7, 'deg': 120}"
stations,{'all': 40},200,"{'lon': 13.64, 'lat': 45.08}",1552291552.0,3191518.0,"{'temp': 55.35, 'pressure': 1013, 'humidity': 93, 'temp_min': 53.6, 'temp_max': 59}",,Rovinj,,,"{'type': 1, 'id': 6386, 'message': 0.0045, 'country': 'HR', 'sunrise': 1552281935, 'sunset': 1552323961}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 6.93, 'deg': 70}"
stations,{'all': 75},200,"{'lon': 18.3, 'lat': 57.64}",1552291283.0,2662689.0,"{'temp': 30.24, 'pressure': 999, 'humidity': 68, 'temp_min': 28.4, 'temp_max': 30.99}",,Visby,,,"{'type': 1, 'id': 1796, 'message': 0.0043, 'country': 'SE', 'sunrise': 1552281239, 'sunset': 1552322446}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 16.11, 'deg': 310}"
stations,{'all': 40},200,"{'lon': -45.44, 'lat': -23.68}",1552287600.0,6322184.0,"{'temp': 68, 'pressure': 1017, 'humidity': 100, 'temp_min': 68, 'temp_max': 68}",,Porto Novo,,,"{'type': 1, 'id': 8434, 'message': 0.0041, 'country': 'BR', 'sunrise': 1552294904, 'sunset': 1552339278}",5000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.12, 'deg': 230}"
stations,{'all': 90},200,"{'lon': 48.3, 'lat': 38.25}",1552289400.0,143083.0,"{'temp': 48.2, 'pressure': 1015, 'humidity': 45, 'temp_min': 48.2, 'temp_max': 48.2}",,Ardabil,,,"{'type': 1, 'id': 7508, 'message': 0.0055, 'country': 'IR', 'sunrise': 1552273464, 'sunset': 1552315789}",10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 6.93, 'deg': 280}"
stations,{'all': 76},200,"{'lon': 124.89, 'lat': -9.11}",1552291605.0,1651103.0,"{'temp': 79.89, 'pressure': 1009.05, 'humidity': 100, 'temp_min': 79.89, 'temp_max': 79.89, 'sea_level': 1009.05, 'grnd_level': 986.63}",,Atambua,,,"{'message': 0.0033, 'country': 'ID', 'sunrise': 1552254284, 'sunset': 1552298168}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 4.74, 'deg': 272.501}"
stations,{'all': 0},200,"{'lon': -84.09, 'lat': 22.2}",1552291606.0,3557758.0,"{'temp': 71.56, 'pressure': 1018.01, 'humidity': 84, 'temp_min': 71.56, 'temp_max': 71.56, 'sea_level': 1018.01, 'grnd_level': 1011.91}",,Guane,,,"{'message': 0.0032, 'country': 'CU', 'sunrise': 1552304915, 'sunset': 1552347855}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 7.54, 'deg': 62.5009}"
stations,{'all': 0},200,"{'lon': 170.5, 'lat': -45.87}",1552291524.0,2191562.0,"{'temp': 60.01, 'pressure': 1010, 'humidity': 95, 'temp_min': 60.01, 'temp_max': 60.01}",,Dunedin,,,"{'type': 3, 'id': 75281, 'message': 0.0034, 'country': 'NZ', 'sunrise': 1552242441, 'sunset': 1552288078}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.95, 'deg': 62.5009}"
stations,{'all': 68},200,"{'lon': -54.38, 'lat': 4.27}",1552291606.0,3381538.0,"{'temp': 73.68, 'pressure': 1011.21, 'humidity': 89, 'temp_min': 73.68, 'temp_max': 73.68, 'sea_level': 1011.21, 'grnd_level': 995.43}",,Grand-Santi,,,"{'message': 0.0034, 'country': 'GF', 'sunrise': 1552297515, 'sunset': 1552340982}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.74, 'deg': 30.5009}"
stations,{'all': 48},200,"{'lon': 17.68, 'lat': -14.66}",1552291606.0,3347353.0,"{'temp': 72.73, 'pressure': 1011.49, 'humidity': 79, 'temp_min': 72.73, 'temp_max': 72.73, 'sea_level': 1011.49, 'grnd_level': 856.63}",,Menongue,{'3h': 0.55625},,"{'message': 0.0041, 'country': 'AO', 'sunrise': 1552279920, 'sunset': 1552323979}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 3.51, 'deg': 229.501}"
stations,{'all': 0},200,"{'lon': 32.9, 'lat': 24.09}",1552287600.0,359792.0,"{'temp': 69.8, 'pressure': 1019, 'humidity': 14, 'temp_min': 69.8, 'temp_max': 69.8}",,Aswan,,,"{'type': 1, 'id': 2526, 'message': 0.0031, 'country': 'EG', 'sunrise': 1552276887, 'sunset': 1552319740}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 11.41, 'deg': 10}"
stations,{'all': 0},200,"{'lon': 16.05, 'lat': 1.61}",1552291607.0,2255564.0,"{'temp': 88.71, 'pressure': 1010.25, 'humidity': 62, 'temp_min': 88.71, 'temp_max': 88.71, 'sea_level': 1010.25, 'grnd_level': 970.79}",,Ouesso,,,"{'message': 0.0033, 'country': 'CG', 'sunrise': 1552280575, 'sunset': 1552324119}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 3.4, 'deg': 247.501}"
stations,{'all': 44},200,"{'lon': -97.35, 'lat': 19.82}",1552291607.0,3515696.0,"{'temp': 60.31, 'pressure': 1013.81, 'humidity': 88, 'temp_min': 60.31, 'temp_max': 60.31, 'sea_level': 1013.81, 'grnd_level': 856.95}",,Teziutlan,{'3h': 0.4425},,"{'message': 0.0037, 'country': 'MX', 'sunrise': 1552308058, 'sunset': 1552351074}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 0.94, 'deg': 115.001}"
stations,{'all': 0},200,"{'lon': 145.42, 'lat': -16.99}",1552290807.0,2158767.0,"{'temp': 83.93, 'pressure': 1010, 'humidity': 66, 'temp_min': 82, 'temp_max': 86}",,Mareeba,,,"{'type': 1, 'id': 9490, 'message': 0.0036, 'country': 'AU', 'sunrise': 1552249216, 'sunset': 1552293376}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 13.87, 'deg': 130}"
stations,{'all': 92},200,"{'lon': 78.62, 'lat': 30.78}",1552291608.0,1253628.0,"{'temp': 51.36, 'pressure': 1013.01, 'humidity': 54, 'temp_min': 51.36, 'temp_max': 51.36, 'sea_level': 1013.01, 'grnd_level': 775.03}",,Lata,,,"{'message': 0.003, 'country': 'IN', 'sunrise': 1552266042, 'sunset': 1552308650}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 1.95, 'deg': 156.501}"
stations,{'all': 88},200,"{'lon': 76.18, 'lat': 28.97}",1552291608.0,1270260.0,"{'temp': 74.8, 'pressure': 1010.53, 'humidity': 52, 'temp_min': 74.8, 'temp_max': 74.8, 'sea_level': 1010.53, 'grnd_level': 985.75}",,Jatai,,,"{'message': 0.0035, 'country': 'IN', 'sunrise': 1552266594, 'sunset': 1552309268}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 6.64, 'deg': 293.501}"
stations,{'all': 76},200,"{'lon': 21.42, 'lat': -5.35}",1552291608.0,210939.0,"{'temp': 74.53, 'pressure': 1012.77, 'humidity': 94, 'temp_min': 74.53, 'temp_max': 74.53, 'sea_level': 1012.77, 'grnd_level': 953.03}",,Luebo,{'3h': 0.97625},,"{'message': 0.0098, 'country': 'CD', 'sunrise': 1552279177, 'sunset': 1552322934}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 0.6, 'deg': 98.0009}"
stations,{'all': 90},200,"{'lon': -97.05, 'lat': 28.02}",1552291521.0,4723422.0,"{'temp': 69.53, 'pressure': 1016, 'humidity': 94, 'temp_min': 66.2, 'temp_max': 73.4}",,Rockport,,,"{'type': 1, 'id': 6018, 'message': 0.0059, 'country': 'US', 'sunrise': 1552308120, 'sunset': 1552350876}",11265.0,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 6.93, 'deg': 140}"
stations,{'all': 68},200,"{'lon': -42.02, 'lat': -22.97}",1552291609.0,3471451.0,"{'temp': 78.13, 'pressure': 1011.89, 'humidity': 95, 'temp_min': 78.13, 'temp_max': 78.13, 'sea_level': 1011.89, 'grnd_level': 1010.95}",,Arraial do Cabo,{'3h': 0.15},,"{'message': 0.0042, 'country': 'BR', 'sunrise': 1552294097, 'sunset': 1552338444}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 12.68, 'deg': 271.001}"
stations,{'all': 90},200,"{'lon': -120.46, 'lat': 34.64}",1552291601.0,5367788.0,"{'temp': 44.49, 'pressure': 1016, 'humidity': 87, 'temp_min': 41, 'temp_max': 48.2}",,Lompoc,,,"{'type': 1, 'id': 4558, 'message': 0.006, 'country': 'US', 'sunrise': 1552313852, 'sunset': 1552356386}",16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 4.7, 'deg': 70}"
stations,{'all': 76},200,"{'lon': 104.99, 'lat': 22.83}",1552291609.0,1581349.0,"{'temp': 61.48, 'pressure': 1012.85, 'humidity': 91, 'temp_min': 61.48, 'temp_max': 61.48, 'sea_level': 1012.85, 'grnd_level': 928.39}",,Ha Giang,{'3h': 0.1375},,"{'message': 0.0032, 'country': 'VN', 'sunrise': 1552259575, 'sunset': 1552302454}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 1.72, 'deg': 113.501}"
stations,{'all': 32},200,"{'lon': -56.83, 'lat': -26.98}",1552291609.0,3437029.0,"{'temp': 71.02, 'pressure': 1013.21, 'humidity': 83, 'temp_min': 71.02, 'temp_max': 71.02, 'sea_level': 1013.21, 'grnd_level': 1003.27}",,San Patricio,,,"{'message': 0.0039, 'country': 'PY', 'sunrise': 1552297570, 'sunset': 1552342074}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 4.18, 'deg': 110.501}"
stations,{'all': 48},200,"{'lon': -10.85, 'lat': 7.99}",1552291609.0,2409663.0,"{'temp': 77.19, 'pressure': 1013.57, 'humidity': 84, 'temp_min': 77.19, 'temp_max': 77.19, 'sea_level': 1013.57, 'grnd_level': 984.07}",,Daru,,,"{'message': 0.0048, 'country': 'SL', 'sunrise': 1552287127, 'sunset': 1552330482}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 4.52, 'deg': 82.5009}"
,,404,,,,,city not found,,,,,,,
stations,{'all': 0},200,"{'lon': -8.45, 'lat': 37.14}",1552291571.0,2267254.0,"{'temp': 55.31, 'pressure': 1027, 'humidity': 87, 'temp_min': 51.01, 'temp_max': 59}",,Lagoa,,,"{'type': 1, 'id': 6892, 'message': 0.0039, 'country': 'PT', 'sunrise': 1552287046, 'sunset': 1552329440}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",{'speed': 1.12}
,,404,,,,,city not found,,,,,,,
stations,{'all': 48},200,"{'lon': 135.5, 'lat': -3.36}",1552291610.0,1634614.0,"{'temp': 77.86, 'pressure': 1008.37, 'humidity': 74, 'temp_min': 77.86, 'temp_max': 77.86, 'sea_level': 1008.37, 'grnd_level': 934.39}",,Nabire,{'3h': 0.2925},,"{'message': 0.0039, 'country': 'ID', 'sunrise': 1552251833, 'sunset': 1552295532}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 2.28, 'deg': 227.001}"
stations,{'all': 0},200,"{'lon': 173.16, 'lat': -35.17}",1552291610.0,2194098.0,"{'temp': 62.16, 'pressure': 1020.17, 'humidity': 99, 'temp_min': 62.16, 'temp_max': 62.16, 'sea_level': 1020.17, 'grnd_level': 1007.03}",,Ahipara,,,"{'message': 0.0037, 'country': 'NZ', 'sunrise': 1552242149, 'sunset': 1552287110}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 5.97, 'deg': 312.001}"
stations,{'all': 44},200,"{'lon': 94.8, 'lat': 28.17}",1552291611.0,1278969.0,"{'temp': 69.36, 'pressure': 1011.65, 'humidity': 45, 'temp_min': 69.36, 'temp_max': 69.36, 'sea_level': 1011.65, 'grnd_level': 899.43}",,Along,,,"{'message': 0.0036, 'country': 'IN', 'sunrise': 1552262114, 'sunset': 1552304811}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 1.95, 'deg': 156.001}"
stations,{'all': 0},200,"{'lon': -55.5, 'lat': -24.08}",1552291611.0,3436616.0,"{'temp': 68.68, 'pressure': 1012.81, 'humidity': 92, 'temp_min': 68.68, 'temp_max': 68.68, 'sea_level': 1012.81, 'grnd_level': 991.27}",,Ygatimi,,,"{'message': 0.0033, 'country': 'PY', 'sunrise': 1552297311, 'sunset': 1552341698}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.61, 'deg': 136.501}"
stations,{'all': 75},200,"{'lon': -149.15, 'lat': -17.73}",1552290783.0,4033557.0,"{'temp': 78.35, 'pressure': 1012, 'humidity': 83, 'temp_min': 78.01, 'temp_max': 78.8}",,Tautira,,,"{'type': 1, 'id': 7318, 'message': 0.0033, 'country': 'PF', 'sunrise': 1552319910, 'sunset': 1552364048}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 8.05, 'deg': 90}"
stations,{'all': 80},200,"{'lon': 115.51, 'lat': -2.54}",1552291611.0,1641899.0,"{'temp': 75.66, 'pressure': 1010.09, 'humidity': 99, 'temp_min': 75.66, 'temp_max': 75.66, 'sea_level': 1010.09, 'grnd_level': 984.79}",,Labuhan,{'3h': 3.99875},,"{'message': 0.0036, 'country': 'ID', 'sunrise': 1552256643, 'sunset': 1552300315}",,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]","{'speed': 1.72, 'deg': 321.501}"
stations,{'all': 90},200,"{'lon': 27.91, 'lat': -33.02}",1552287660.0,1006984.0,"{'temp': 69.8, 'pressure': 1019, 'humidity': 100, 'temp_min': 69.8, 'temp_max': 69.8}",,East London,,,"{'type': 1, 'id': 1912, 'message': 0.0036, 'country': 'ZA', 'sunrise': 1552277085, 'sunset': 1552321884}",3700.0,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]","{'speed': 11.41, 'deg': 50}"
stations,{'all': 0},200,"{'lon': -105.99, 'lat': 49.63}",1552291612.0,5887798.0,"{'temp': 3.66, 'pressure': 1025.17, 'humidity': 67, 'temp_min': 3.66, 'temp_max': 3.66, 'sea_level': 1025.17, 'grnd_level': 931.91}",,Assiniboia,,,"{'message': 0.0036, 'country': 'CA', 'sunrise': 1552310732, 'sunset': 1552352583}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 10.56, 'deg': 208.501}"
stations,{'all': 0},200,"{'lon': 37.27, 'lat': 25.02}",1552291612.0,100926.0,"{'temp': 81.1, 'pressure': 1014.09, 'humidity': 50, 'temp_min': 81.1, 'temp_max': 81.1, 'sea_level': 1014.09, 'grnd_level': 1001.19}",,Umm Lajj,,,"{'message': 0.0038, 'country': 'SA', 'sunrise': 1552275855, 'sunset': 1552318676}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 16.93, 'deg': 50.5009}"
stations,{'all': 80},200,"{'lon': 108.01, 'lat': 61.28}",1552291612.0,2012956.0,"{'temp': 17.92, 'pressure': 1016.21, 'humidity': 69, 'temp_min': 17.92, 'temp_max': 17.92, 'sea_level': 1016.21, 'grnd_level': 974.95}",,Yerbogachen,,,"{'message': 0.0039, 'country': 'RU', 'sunrise': 1552259932, 'sunset': 1552300710}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 7.2, 'deg': 209.501}"
stations,{'all': 1},200,"{'lon': -122.03, 'lat': 36.97}",1552291394.0,5393052.0,"{'temp': 42.76, 'pressure': 1018, 'humidity': 93, 'temp_min': 39.99, 'temp_max': 46.4}",,Santa Cruz,{'1h': 0.34},,"{'type': 1, 'id': 3907, 'message': 0.0066, 'country': 'US', 'sunrise': 1552314274, 'sunset': 1552356720}",16093.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 2.39, 'deg': 338.501}"
stations,{'all': 20},200,"{'lon': 124.98, 'lat': 8.33}",1552291202.0,1685302.0,"{'temp': 81, 'pressure': 1010, 'humidity': 78, 'temp_min': 81, 'temp_max': 81}",,Sumilao,,,"{'type': 3, 'id': 2007154, 'message': 0.0033, 'country': 'PH', 'sunrise': 1552254544, 'sunset': 1552297879}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 4, 'deg': 355, 'gust': 4.02}"
stations,{'all': 20},200,"{'lon': 57.7, 'lat': -20.41}",1552291447.0,934322.0,"{'temp': 85.48, 'pressure': 1013, 'humidity': 66, 'temp_min': 84.99, 'temp_max': 86}",,Mahebourg,,,"{'type': 1, 'id': 2061, 'message': 0.0041, 'country': 'MU', 'sunrise': 1552270207, 'sunset': 1552314479}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 9.17, 'deg': 60}"
stations,{'all': 75},200,"{'lon': -9.52, 'lat': 53.8}",1552291384.0,2960970.0,"{'temp': 39.83, 'pressure': 1021, 'humidity': 93, 'temp_min': 35.6, 'temp_max': 45}",,Westport,,,"{'type': 1, 'id': 1566, 'message': 0.0042, 'country': 'IE', 'sunrise': 1552287751, 'sunset': 1552329275}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 6.93, 'deg': 220}"
stations,{'all': 20},200,"{'lon': 136.69, 'lat': 35.03}",1552291446.0,1848373.0,"{'temp': 54.81, 'pressure': 1002, 'humidity': 62, 'temp_min': 53.6, 'temp_max': 55.99}",,Fukue,,,"{'type': 1, 'id': 8009, 'message': 0.0039, 'country': 'JP', 'sunrise': 1552252202, 'sunset': 1552294627}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 25.28, 'deg': 330}"
stations,{'all': 90},200,"{'lon': -73.48, 'lat': 45.36}",1552291603.0,6138908.0,"{'temp': 35.46, 'pressure': 1008, 'humidity': 90, 'temp_min': 34, 'temp_max': 37}",,Saint-Philippe,{'1h': 0.89},,"{'type': 1, 'id': 4146, 'message': 0.0057, 'country': 'CA', 'sunrise': 1552302824, 'sunset': 1552344882}",16093.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 10.29, 'deg': 240}"
stations,{'all': 0},200,"{'lon': 125.42, 'lat': 11.9}",1552291615.0,1684659.0,"{'temp': 79.57, 'pressure': 1012.01, 'humidity': 85, 'temp_min': 79.57, 'temp_max': 79.57, 'sea_level': 1012.01, 'grnd_level': 1002.31}",,Taft,,,"{'message': 0.0037, 'country': 'PH', 'sunrise': 1552254495, 'sunset': 1552297720}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 7.2, 'deg': 93.0009}"
stations,{'all': 5},200,"{'lon': 16.3, 'lat': 38.28}",1552291258.0,6540819.0,"{'temp': 60.89, 'pressure': 1019, 'humidity': 67, 'temp_min': 55.4, 'temp_max': 64.4}",,Siderno,,,"{'type': 1, 'id': 6712, 'message': 0.0039, 'country': 'IT', 'sunrise': 1552281136, 'sunset': 1552323473}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]","{'speed': 5.82, 'deg': 10}"
stations,{'all': 0},200,"{'lon': 137.76, 'lat': -32.49}",1552290981.0,2063056.0,"{'temp': 77.29, 'pressure': 1013, 'humidity': 60, 'temp_min': 73.4, 'temp_max': 82}",,Port Augusta,,,"{'type': 1, 'id': 9613, 'message': 0.0042, 'country': 'AU', 'sunrise': 1552250721, 'sunset': 1552295531}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 16.11, 'deg': 170}"
stations,{'all': 0},200,"{'lon': 51.53, 'lat': 25.29}",1552289400.0,290030.0,"{'temp': 73.27, 'pressure': 1018, 'humidity': 23, 'temp_min': 71.6, 'temp_max': 75.2}",,Doha,,,"{'type': 1, 'id': 7614, 'message': 0.0038, 'country': 'QA', 'sunrise': 1552272439, 'sunset': 1552315248}",10000.0,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]","{'speed': 5.82, 'deg': 280}"
stations,{'all': 0},200,"{'lon': 117.18, 'lat': 34.27}",1552291616.0,1787824.0,"{'temp': 59.95, 'pressure': 1014.57, 'humidity': 37, 'temp_min': 59.95, 'temp_max': 59.95, 'sea_level': 1014.57, 'grnd_level': 1009.03}",,Xuzhou,,,"{'message': 0.0055, 'country': 'CN', 'sunrise': 1552256865, 'sunset': 1552299326}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 10.33, 'deg': 293.001}"
,,404,,,,,city not found,,,,,,,
,,404,,,,,city not found,,,,,,,
stations,{'all': 88},200,"{'lon': -52.1, 'lat': -32.03}",1552291616.0,3451138.0,"{'temp': 71.34, 'pressure': 1019.89, 'humidity': 87, 'temp_min': 71.34, 'temp_max': 71.34, 'sea_level': 1019.89, 'grnd_level': 1017.51}",,Rio Grande,,,"{'message': 0.0034, 'country': 'BR', 'sunrise': 1552296322, 'sunset': 1552341047}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 15.93, 'deg': 86.0009}"
stations,{'all': 88},200,"{'lon': 88.39, 'lat': 69.49}",1552291616.0,1490256.0,"{'temp': 20.35, 'pressure': 997.97, 'humidity': 91, 'temp_min': 20.35, 'temp_max': 20.35, 'sea_level': 997.97, 'grnd_level': 976.79}",,Talnakh,,,"{'message': 0.0035, 'country': 'RU', 'sunrise': 1552265247, 'sunset': 1552304846}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 11.45, 'deg': 179.001}"
